Issue Type,Patch Info,Key,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PDFBOX-2163,inline image with EI in the middle incorrectly parsed,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/26/2014 20:14,11/11/2014 19:30,
Bug,,PDFBOX-2164,NPE when reading non-terminal fields,John Hewson,John Hewson,Major,Closed,Fixed,6/27/2014 5:18,3/17/2016 19:38,
Bug,,PDFBOX-2165,NPE with barcode ttf font,Unassigned,Tilman Hausherr,Major,Closed,Duplicate,6/27/2014 16:08,10/10/2014 23:35,
Bug,,PDFBOX-2166,AIOOBE with barcode ttf font,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/27/2014 16:08,9/19/2014 14:40,
Bug,,PDFBOX-2167,NPE in PDTrueTypeFont.makeFontDescriptor,John Hewson,Tilman Hausherr,Major,Closed,Fixed,6/27/2014 20:28,3/17/2016 19:38,
Bug,,PDFBOX-2168,Different behavior of Undo feature when form was pre filled by PDFBox,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,6/28/2014 16:40,3/17/2016 19:08,
Bug,,PDFBOX-2169,NPE in PDTrueTypeFont.makeFontDescriptor,John Hewson,Tilman Hausherr,Major,Closed,Fixed,6/28/2014 20:28,3/17/2016 19:38,
Bug,,PDFBOX-2170,java.lang.ClassCastException: org.apache.fontbox.cff.CharStringCommand cannot be cast to java.lang.Integer,John Hewson,Tilman Hausherr,Major,Closed,Fixed,6/29/2014 6:55,3/17/2016 19:06,
Bug,,PDFBOX-2171,UnsupportedOperationException for stencil image / pattern,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/29/2014 14:16,3/17/2016 19:07,
Improvement,,PDFBOX-2172,Extra options for PDFToImage,Unassigned,John Hewson,Minor,Closed,Fixed,7/1/2014 3:56,3/17/2016 19:26,
Bug,,PDFBOX-2173,Nullpointer when validating empty file,Unassigned,Per-Olof Widström,Minor,Closed,Fixed,7/1/2014 15:09,12/13/2014 14:15,
Improvement,,PDFBOX-2174,Suppress the Dock icon on OS X,Unassigned,John Hewson,Minor,Closed,Fixed,7/2/2014 0:42,3/17/2016 19:08,
Improvement,,PDFBOX-2175,Making OverlayPDF accessible as library,Unassigned,Guido Zockoll,Minor,Closed,Not A Problem,7/2/2014 12:33,7/2/2014 12:37,
Bug,,PDFBOX-2176,Ignore IllegalArgumentException when reading an ICCProfile,Unassigned,Petr Slaby,Minor,Closed,Fixed,7/2/2014 13:22,3/17/2016 19:08,
Bug,,PDFBOX-2177,[PATCH] IndexOutOfBoundsException reading embedded OpenType font,John Hewson,simon steiner,Major,Closed,Fixed,7/2/2014 15:23,3/17/2016 19:08,
Bug,,PDFBOX-2178,Invalid color space kind: COSName{DeviceGray},Unassigned,simon steiner,Major,Closed,Fixed,7/2/2014 15:35,3/17/2016 19:07,
Bug,,PDFBOX-2179,Regression: Some isartor tests are not passing in 2.0.0,John Hewson,Guillaume Bailleul,Critical,Closed,Fixed,7/2/2014 19:47,3/17/2016 19:08,
Bug,,PDFBOX-2180,LAB color space produces wrong colors,Unassigned,Petr Slaby,Minor,Closed,Duplicate,7/2/2014 20:41,7/3/2014 15:27,
Bug,,PDFBOX-2181,Regression: NPE in PreflightContentStream,John Hewson,simon steiner,Major,Closed,Fixed,7/3/2014 9:28,3/17/2016 19:07,
Bug,,PDFBOX-2182,Regression Watermark image missing,Unassigned,simon steiner,Major,Closed,Duplicate,7/3/2014 11:10,11/16/2016 17:22,
Bug,,PDFBOX-2183,COSArray cannot be cast to COSNumber,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/3/2014 11:25,9/19/2014 14:40,
Bug,,PDFBOX-2184,CMMException: Invalid profile data,John Hewson,John Hewson,Blocker,Closed,Fixed,7/4/2014 3:41,3/17/2016 19:08,
Bug,,PDFBOX-2185,Rotation and skew not applied on rectangles,Tilman Hausherr,Petr Slaby,Major,Closed,Fixed,7/4/2014 14:12,9/19/2014 14:40,
Bug,,PDFBOX-2186,java.io.IOException: Catalog cannot be found,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/4/2014 15:41,9/19/2014 14:40,
Bug,,PDFBOX-2187,ArrayIndexOutOfBoundsException in TIFFFaxDecoder,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/4/2014 16:42,9/19/2014 14:40,
Bug,,PDFBOX-2188,"java.io.IOException: Expected a name or array but got: COSObject{1823, 0}",Unassigned,Tilman Hausherr,Major,Closed,Fixed,7/4/2014 18:19,3/17/2016 19:07,
Bug,,PDFBOX-2189,java.awt.geom.IllegalPathStateException: missing initial moveto in path definition,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/4/2014 18:42,3/17/2016 19:08,
Wish,,PDFBOX-2190,Disable console logging for preflight Isartor tests,Unassigned,John Hewson,Minor,Closed,Fixed,7/4/2014 20:00,3/17/2016 19:08,
Bug,,PDFBOX-2191,Identity function not implemented,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/6/2014 9:09,3/17/2016 19:07,
Bug,,PDFBOX-2192,"""unknown command"" in Type1CharString.handleCommand",John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/6/2014 9:47,3/17/2016 19:07,
Bug,,PDFBOX-2193,ClassCastException in PDExtendedGraphicsState.getFontSetting(),John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/6/2014 14:38,3/17/2016 19:08,
Bug,,PDFBOX-2194,Refactor predictor,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,7/7/2014 17:54,9/19/2014 14:40,
Bug,,PDFBOX-2195,Missing text when converting PDF to image,Unassigned,A.D. Kent,Major,Closed,Fixed,7/8/2014 13:51,10/10/2014 23:34,
Improvement,,PDFBOX-2196,[PATCH] Type safety in PDNameTreeNode and PDNumberTreeNode via generics,John Hewson,Dominic Tubach,Minor,Closed,Fixed,7/9/2014 12:22,3/17/2016 19:07,
Task,,PDFBOX-2197,Add sample how to import a page as PDFormXObject,Maruan Sahyoun,Maruan Sahyoun,Trivial,Closed,Fixed,7/9/2014 13:34,12/13/2014 14:15,
Bug,,PDFBOX-2198,ClassCastException in COSArrayList.convertIntegerCOSArrayToList for font widths,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/9/2014 19:06,9/19/2014 14:40,
Bug,,PDFBOX-2199,"Found Token[kind=NAME, text=dup] but expected begin",John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/9/2014 19:37,3/17/2016 19:07,
Bug,,PDFBOX-2200,Memory leak with org.apache.pdfbox.pdmodel.font.PDFont#cmapObjects,Unassigned,Matthew Buckett,Major,Closed,Fixed,7/10/2014 9:45,3/17/2016 19:08,
Bug,,PDFBOX-2201,getKeywords returns null although keywords are present,Unassigned,Walter Kehl,Minor,Closed,Fixed,7/10/2014 12:55,9/19/2014 14:40,
Bug,,PDFBOX-2202,"java.io.IOException: Found Token[kind=NAME, text=readonly] but expected def",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/11/2014 19:34,3/17/2016 19:07,
Bug,,PDFBOX-2203,java.lang.IllegalArgumentException: alpha value out of range,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/12/2014 12:17,8/31/2016 18:25,
Bug,,PDFBOX-2204,Indexed color space in JPX,John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/12/2014 12:52,3/17/2016 19:08,
Improvement,,PDFBOX-2205,(Graphics) Operator Refactoring,Unassigned,John Hewson,Major,Closed,Fixed,7/12/2014 18:24,3/17/2016 19:08,
Bug,,PDFBOX-2206,Cannot save a document which has been closed,Unassigned,simon steiner,Major,Closed,Fixed,7/15/2014 9:03,3/17/2016 19:07,
Bug,,PDFBOX-2207,Stream parsing still incorrect if length value is wrong,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/15/2014 11:54,9/19/2014 14:40,
Improvement,,PDFBOX-2208,[PATCH] Allow compare of glyphs,John Hewson,simon steiner,Major,Closed,Won't Fix,7/15/2014 12:06,1/6/2015 7:44,
Wish,,PDFBOX-2209,[PATCH] Restore shading API,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/15/2014 12:12,3/17/2016 19:08,
Improvement,,PDFBOX-2210,[PATCH] Allow caching of glyphs,John Hewson,simon steiner,Major,Closed,Won't Fix,7/15/2014 12:24,1/6/2015 7:44,
New Feature,,PDFBOX-2211,Create sample code for creating a PDF with shading,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,7/15/2014 21:28,9/19/2014 14:40,
Bug,,PDFBOX-2212,OutOfMemoryError in GlyfCompositeDescrip,Andreas Lehmkühler,Valdis Andersons,Major,Closed,Fixed,7/16/2014 9:12,9/19/2014 14:40,
Bug,,PDFBOX-2213,NPE in PageDrawer.drawString,John Hewson,simon steiner,Major,Closed,Fixed,7/17/2014 15:43,3/17/2016 19:38,
Bug,,PDFBOX-2214,EmptyStackException in PDFStreamEngine,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/17/2014 15:49,3/17/2016 19:07,
Bug,,PDFBOX-2215,NPE in PDTrueTypeFont.makeFontDescriptor,John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/17/2014 18:02,3/17/2016 19:06,
Bug,,PDFBOX-2216,"java.io.IOException: Found Token[kind=NAME, text= ] but expected LITERAL for type1 font",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/17/2014 20:56,3/17/2016 19:08,
Bug,,PDFBOX-2217,Matrix transform ignored in axial and radial shadings (in PDFToImage output),Tilman Hausherr,Luis Bernardo,Major,Closed,Fixed,7/17/2014 21:10,3/17/2016 19:07,
Bug,,PDFBOX-2218,PDFCheckbox NPE,Unassigned,Mohmed,Major,Closed,Not A Problem,7/17/2014 21:17,7/22/2014 20:39,
Bug,,PDFBOX-2219,Bullets wrong from PDFBOX-183,Unassigned,simon steiner,Major,Closed,Not A Problem,7/18/2014 9:23,7/28/2014 18:14,
Improvement,,PDFBOX-2220,[PATCH] Differences array without BaseEncoding (Type1C),John Hewson,simon steiner,Major,Closed,Fixed,7/18/2014 9:27,3/17/2016 19:08,
Bug,,PDFBOX-2221,Text is pink,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/18/2014 10:30,3/17/2016 19:07,
Bug,,PDFBOX-2222,NPE in PDFStreamEngine,John Hewson,simon steiner,Major,Closed,Fixed,7/18/2014 11:33,10/24/2015 13:42,
Bug,,PDFBOX-2223,"Can't read embedded ICC profile, using alternate color space from PDFBOX-1501",Unassigned,simon steiner,Major,Closed,Duplicate,7/18/2014 11:35,7/18/2014 16:20,
New Feature,,PDFBOX-2224,Unsupported Encryption Revision 5,Unassigned,simon steiner,Major,Closed,Duplicate,7/18/2014 11:36,8/12/2014 6:38,
Bug,,PDFBOX-2225,ClassCastException in PDFMergerUtility.appendDocument,Unassigned,Brandon Lyon,Minor,Closed,Fixed,7/18/2014 16:16,9/19/2014 14:40,
Bug,,PDFBOX-2226,IndexOutOfBoundsException when merging many PDFs in memory,Unassigned,Brandon Lyon,Major,Closed,Implemented,7/18/2014 18:09,7/22/2014 19:27,
Bug,,PDFBOX-2227,"java.io.IOException: Found Token[kind=NAME, text= ] but expected LITERAL for type1 font",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/19/2014 12:45,3/17/2016 19:07,
Bug,,PDFBOX-2228,LZW EarlyChange parameter isn't supported,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/20/2014 6:45,9/19/2014 14:40,
Bug,,PDFBOX-2229,NPE in GlyfCompositeDescript.getPointCount,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/20/2014 9:23,3/17/2016 19:06,
Bug,,PDFBOX-2230,PDF from PDFBOX-214 takes minutes to convert on JDK8,Unassigned,simon steiner,Major,Closed,Not A Problem,7/21/2014 8:11,7/25/2014 21:11,
Bug,,PDFBOX-2231,PDF takes minutes to convert in JDK8,Unassigned,simon steiner,Major,Closed,Duplicate,7/21/2014 9:55,7/22/2014 17:39,
Bug,,PDFBOX-2232,Is there difference between character \n and character space(32) in pdf stream,Unassigned,huangchangan,Major,Closed,Cannot Reproduce,7/22/2014 8:33,1/6/2015 7:44,
Improvement,,PDFBOX-2233,Make PreflightParser sandbox safe (RandomAccessRead),Unassigned,simon steiner,Major,Closed,Duplicate,7/22/2014 11:29,10/14/2016 15:58,
Bug,,PDFBOX-2234,[PATCH] Invalid Color space preflight error on Java 8,Andreas Lehmkühler,simon steiner,Major,Closed,Fixed,7/23/2014 9:32,9/19/2014 14:40,
Bug,,PDFBOX-2235,Lines missing PDF to image,Unassigned,simon steiner,Major,Closed,Duplicate,7/23/2014 10:20,7/23/2014 15:33,
Wish,,PDFBOX-2236,Useless dependency in specific usage,Tilman Hausherr,Cyril Bremaud,Trivial,Closed,Fixed,7/23/2014 15:10,9/19/2014 14:40,
Bug,,PDFBOX-2237,java.io.IOException: Image stream is empty for inline image,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/23/2014 18:16,9/19/2014 14:40,
Bug,,PDFBOX-2238,DataFormatException: incorrect header check,Tilman Hausherr,simon steiner,Major,Closed,Not A Problem,7/24/2014 10:30,7/25/2014 15:30,
Improvement,,PDFBOX-2239,Add missing values to PDComplexFileSpecification,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,7/24/2014 10:45,9/19/2014 14:40,
Bug,,PDFBOX-2240,ArrayIndexOutOfBoundsException PDImageXObject.applyMask,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/24/2014 14:16,3/17/2016 19:08,
Bug,,PDFBOX-2241,IOException: Expected INTEGER or REAL but got NAME,Tilman Hausherr,simon steiner,Major,Closed,Fixed,7/24/2014 14:29,3/17/2016 19:08,
Bug,,PDFBOX-2242,Can't read the embedded Type1C font PERRJO+HelveticaNeueLTStd-BdOu,Unassigned,simon steiner,Major,Closed,Not A Problem,7/25/2014 14:41,7/25/2014 17:35,
Bug,,PDFBOX-2243,java.lang.IllegalArgumentException: negative dash phase,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/26/2014 12:04,9/19/2014 14:40,
Bug,,PDFBOX-2244,java.lang.IndexOutOfBoundsException in callothersubr,John Hewson,Tilman Hausherr,Major,Closed,Fixed,7/26/2014 16:09,3/17/2016 19:07,
Bug,,PDFBOX-2245,java.lang.StringIndexOutOfBoundsException in PDTrueTypeFont.getGIDForCharacterCode,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,7/26/2014 19:09,3/17/2016 19:07,
Improvement,,PDFBOX-2246,PDFTextStripper should handle colors,Unassigned,Tilman Hausherr,Minor,Open,Unresolved,7/28/2014 6:41,3/25/2017 18:09,
Bug,,PDFBOX-2247,Regression in text extraction between 1.8.5 and 1.8.6,Andreas Lehmkühler,Tim Allison,Minor,Closed,Fixed,7/28/2014 13:13,9/23/2014 19:31,
Bug,,PDFBOX-2248,nullpointerexception on validImageColorSpace,Tilman Hausherr,samuel lumière,Critical,Closed,Duplicate,7/29/2014 13:47,7/29/2014 18:50,
Bug,,PDFBOX-2249,Listbox controls render incorrectly in Adobe Acrobat or Adobe Reader,Maruan Sahyoun,John McDonald,Major,Closed,Fixed,7/31/2014 17:39,9/19/2014 14:40,
Improvement,,PDFBOX-2250,Improve XRef self healing mechanism,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,8/1/2014 15:14,12/13/2014 14:15,
Bug,,PDFBOX-2251,NoSuchElementException when reading cmap format 4 subtable,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,8/2/2014 20:33,9/19/2014 14:40,
Bug,,PDFBOX-2252,PDFTextStripper has problem with documents with mixed language directions,Maruan Sahyoun,Amir,Critical,Closed,Fixed,8/3/2014 4:43,3/20/2017 11:14,
Bug,,PDFBOX-2253,Numbers 1-5 appear differently,Unassigned,simon steiner,Major,Closed,Duplicate,8/4/2014 13:35,8/6/2014 22:27,
Bug,,PDFBOX-2254,Extra spaces in images,Unassigned,simon steiner,Major,Closed,Fixed,8/4/2014 13:41,9/1/2014 22:28,
Bug,,PDFBOX-2255,Text not rendered bold,Unassigned,simon steiner,Major,Closed,Duplicate,8/4/2014 13:44,8/6/2014 22:27,
Bug,,PDFBOX-2256,Text size renders wrong,John Hewson,simon steiner,Major,Closed,Fixed,8/4/2014 14:02,3/17/2016 19:08,
Bug,,PDFBOX-2257,BufferedInputStream wrapped in BufferedInputStream,Tilman Hausherr,simon steiner,Major,Closed,Fixed,8/5/2014 10:28,9/19/2014 14:40,
Wish,,PDFBOX-2258,Speed up SampledImageReader#getStencilImage(),Unassigned,simon steiner,Major,Closed,Duplicate,8/5/2014 13:53,4/20/2017 16:16,
Bug,,PDFBOX-2259,PDFTextStripper has problem with semi-space characters,Unassigned,Amir,Major,Closed,Not A Problem,8/5/2014 22:39,9/26/2014 6:35,
Bug,,PDFBOX-2260,Null Pointer Exception when writing an image,Unassigned,Michael Deck,Major,Closed,Not A Problem,8/6/2014 19:27,8/6/2014 20:08,
Bug,,PDFBOX-2261,Extremely long hang during getFields() on a few PDF files,Andreas Lehmkühler,Tim Allison,Minor,Closed,Fixed,8/7/2014 0:32,3/17/2016 19:07,
Improvement,,PDFBOX-2262,Remove usage of AWT fonts,John Hewson,John Hewson,Major,Closed,Fixed,8/7/2014 1:54,3/17/2016 19:07,
Bug,,PDFBOX-2263,Support OS with limited fonts,Unassigned,simon steiner,Major,Closed,Duplicate,8/7/2014 11:05,1/19/2015 19:33,
Wish,,PDFBOX-2264,PDF Printer,Unassigned,Michael Deck,Major,Closed,Invalid,8/7/2014 13:43,8/7/2014 16:16,
Bug,,PDFBOX-2265,ArrayIndexOutOfBoundsException in PDICCBased.loadICCProfile,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,8/8/2014 14:54,3/17/2016 19:08,
Bug,,PDFBOX-2266,NPE when converting page to image,Tilman Hausherr,Jen Huang,Minor,Closed,Fixed,8/9/2014 3:43,3/17/2016 19:08,
Bug,,PDFBOX-2267,IOException and partial rendering and colorspace creation error,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,8/11/2014 16:31,9/19/2014 14:40,
Bug,,PDFBOX-2268,AES-256 decryptions fails,Unassigned,Michele Balistreri,Major,Closed,Fixed,8/11/2014 17:13,3/17/2016 19:08,
Improvement,,PDFBOX-2269,Support for AES-256 Rev. 5 Decryption (Acrobat 9),Unassigned,Michele Balistreri,Major,Closed,Fixed,8/11/2014 19:02,3/17/2016 19:07,
Bug,,PDFBOX-2270,PDField.getFullyQualifiedName() returns name adding suffix '.null',Andreas Lehmkühler,Javier García Sánchez,Major,Closed,Fixed,8/12/2014 14:38,9/19/2014 14:40,
Bug,,PDFBOX-2271,Potential NPE in PDAppearanceString.java,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,8/16/2014 14:43,3/17/2016 19:08,
Bug,,PDFBOX-2272,Can't extract vertical text correctly,Unassigned,Biligsaikhan Batjargal,Major,Open,Unresolved,8/18/2014 1:00,7/24/2015 8:53,
Bug,,PDFBOX-2273,Make PDInlineImage non-final,Unassigned,Dominic Tubach,Major,Closed,Won't Fix,8/18/2014 7:42,10/10/2014 23:43,
Bug,,PDFBOX-2274,Decoding issue in PDImageXObject,Unassigned,Dominic Tubach,Major,Closed,Not A Problem,8/18/2014 9:03,8/26/2014 10:00,
Bug,,PDFBOX-2275,ClassCastException in PDResources,Tilman Hausherr,Dominic Tubach,Major,Closed,Fixed,8/18/2014 9:17,3/17/2016 19:07,
New Feature,,PDFBOX-2276,Remove Jempbox subproject,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,8/19/2014 10:33,3/17/2016 19:07,
Bug,,PDFBOX-2277,Text overflow in field,John Hewson,simon steiner,Major,Closed,Duplicate,8/19/2014 11:03,8/22/2014 19:41,
Bug,,PDFBOX-2278,"Exception in thread ""main"" java.lang.IllegalStateException: Call to processSubStream() before processStream() or initStream()",Tilman Hausherr,simon steiner,Major,Closed,Fixed,8/19/2014 11:07,3/17/2016 19:07,
Sub-task,,PDFBOX-2279,PDFBOX-2262 Text with gradient not shown,John Hewson,simon steiner,Major,Closed,Fixed,8/19/2014 11:21,3/17/2016 19:07,
Bug,,PDFBOX-2280,Text not italic,John Hewson,simon steiner,Major,Closed,Fixed,8/19/2014 11:53,3/17/2016 19:07,
Bug,,PDFBOX-2281,Yellow box shown,Tilman Hausherr,simon steiner,Major,Closed,Fixed,8/20/2014 10:10,3/17/2016 19:07,
Bug,,PDFBOX-2282,Visual signature in bad proportions,Unassigned,Cyril Bremaud,Minor,Closed,Duplicate,8/21/2014 14:54,8/22/2014 16:19,
Bug,,PDFBOX-2283,Incorrect transform for annotations / appearance streams,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,8/21/2014 17:09,3/17/2016 19:07,
Bug,,PDFBOX-2284,NullPointerException in PDFieldTreeNode,Andreas Lehmkühler,Dirk Schrödter,Major,Closed,Fixed,8/24/2014 16:42,3/17/2016 19:08,
Bug,,PDFBOX-2285,debugLogMetadata doesn't log,Tilman Hausherr,Tilman Hausherr,Trivial,Closed,Fixed,8/24/2014 22:57,9/19/2014 14:40,
New Feature,,PDFBOX-2286,[PATCH] Extract tables,Unassigned,Frank van der Hulst,Minor,Open,Unresolved,8/25/2014 2:52,8/25/2014 16:59,
Bug,,PDFBOX-2287,[PATCH] COSStream loses contents in setFilters(),Tilman Hausherr,Dominic Tubach,Major,Closed,Fixed,8/25/2014 13:09,3/17/2016 19:07,
Bug,,PDFBOX-2288,Defective BufferedImage for flate encoded images,Unassigned,Dominic Tubach,Major,Closed,Won't Fix,8/25/2014 15:40,8/27/2014 15:37,
Wish,,PDFBOX-2289,Example: Attachments with AES encrypted PDF,Unassigned,Ralf Hauser,Major,Closed,Won't Fix,8/26/2014 9:42,1/6/2015 7:44,
Bug,,PDFBOX-2290,Exception while Merging Large files,Unassigned,Indra Kumar,Critical,Closed,Invalid,8/26/2014 12:46,11/6/2014 5:47,
Bug,,PDFBOX-2291,Differences in Overlay stamping between version 1.8.2 and 1.8.6,Andreas Lehmkühler,Markus Sticker,Major,Closed,Fixed,8/27/2014 5:33,9/19/2014 14:40,
Bug,,PDFBOX-2292,Saving of decrypted version of password protected document gives an error,Tilman Hausherr,v gangolli,Major,Closed,Fixed,8/27/2014 17:34,10/23/2014 15:49,
Bug,,PDFBOX-2293,NonSequential parser gives an error,Unassigned,v gangolli,Major,Closed,Fixed,8/27/2014 23:29,3/17/2016 19:07,
Improvement,,PDFBOX-2294,Improve vertical text drawing as an experiment,John Hewson,tani,Minor,Closed,Fixed,8/28/2014 4:32,3/17/2016 19:07,
Bug,,PDFBOX-2295,Checkboxes missing,John Hewson,simon steiner,Major,Closed,Fixed,8/28/2014 9:09,3/17/2016 19:08,
Bug,,PDFBOX-2296,Wrong stream length,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,8/28/2014 22:14,2/7/2015 22:47,
Improvement,,PDFBOX-2297,PDImageXObject: Add method getColorSpaces(),Unassigned,Dominic Tubach,Major,Closed,Won't Fix,8/29/2014 11:47,10/10/2014 23:44,
Bug,,PDFBOX-2298,Wrong scaling of embedded type 1 font,Unassigned,Andreas Lehmkühler,Major,Closed,Fixed,8/30/2014 14:12,3/17/2016 19:06,
Bug,,PDFBOX-2299,Isartor tests don't work anymore,John Hewson,Tilman Hausherr,Critical,Closed,Fixed,8/30/2014 14:28,3/17/2016 19:08,
Bug,,PDFBOX-2300,Glyphs rendered at wrong position,John Hewson,Tilman Hausherr,Major,Closed,Fixed,8/30/2014 14:31,3/17/2016 19:08,
Bug,,PDFBOX-2301,RandomAccessBuffer consumes too much memory.,Andreas Lehmkühler,gee,Blocker,Closed,Fixed,8/30/2014 14:56,3/17/2016 19:07,
Improvement,,PDFBOX-2302,Make better use of RenderingHints,John Hewson,John Hewson,Minor,Closed,Fixed,8/31/2014 1:27,3/17/2016 19:07,
Improvement,,PDFBOX-2303,Lazy loading of glyphs in TrueType fonts,John Hewson,John Hewson,Minor,Closed,Fixed,8/31/2014 2:14,3/17/2016 19:06,
Bug,,PDFBOX-2304,square glyphs missing,John Hewson,Tilman Hausherr,Major,Closed,Fixed,8/31/2014 12:04,3/17/2016 19:07,
Bug,,PDFBOX-2305,PDPage.convertToImage() is taking 2-3 hours for a single page,Unassigned,Sidharth Pipriya,Major,Closed,Not A Problem,9/1/2014 10:38,9/2/2014 17:01,
Bug,,PDFBOX-2306,"Error reading stream, expected='endstream' actual='endobj'",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/2/2014 16:30,12/13/2014 14:14,
Bug,,PDFBOX-2307,NPE in TrueTypeFont.getWidth,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/2/2014 20:39,3/17/2016 19:08,
Bug,,PDFBOX-2308,setPageSeparator method in PDFTextStripper class has no effect,Andreas Lehmkühler,Julien Savoyet,Minor,Closed,Not A Problem,9/3/2014 12:02,10/25/2014 12:13,
Bug,,PDFBOX-2309,UnsupportedOperationException: not implemented: missing CFF,John Hewson,simon steiner,Major,Closed,Fixed,9/3/2014 12:43,3/17/2016 19:07,
Bug,,PDFBOX-2310,codeToGID NPE,John Hewson,simon steiner,Major,Closed,Fixed,9/3/2014 12:45,3/17/2016 19:07,
Bug,,PDFBOX-2311,color space 'COSName{DefaultRGB}' does not exist in the current page's resources,Unassigned,simon steiner,Major,Closed,Fixed,9/3/2014 12:49,3/17/2016 19:08,
Bug,,PDFBOX-2312,IllegalArgumentException: Built-in Encoding required for symbolic font,John Hewson,simon steiner,Major,Closed,Fixed,9/3/2014 12:52,3/17/2016 19:07,
Bug,,PDFBOX-2313,ExtractImages finds never-rendered images,John Hewson,John Hewson,Major,Closed,Fixed,9/3/2014 22:16,3/17/2016 19:08,
Bug,,PDFBOX-2314,Restore backward compatibility between Overlay and OverlayPDF,Andreas Lehmkühler,Laurent Yaish,Major,Closed,Fixed,9/4/2014 6:27,9/19/2014 14:40,
Bug,,PDFBOX-2315,"Found Token[kind=NAME, text=ND] but expected ND",John Hewson,simon steiner,Major,Closed,Fixed,9/4/2014 8:03,3/17/2016 19:08,
Bug,,PDFBOX-2316,Updated ant script providing ikvm for all components of pdfbox 1.8.6 and eventually future versions,Andreas Lehmkühler,Michal Zatkalik,Major,Closed,Won't Fix,9/4/2014 10:30,3/12/2015 7:54,
Bug,,PDFBOX-2317,ZapfDingbats should use its own glyph list,John Hewson,John Hewson,Major,Closed,Fixed,9/4/2014 17:11,3/17/2016 19:08,
Bug,,PDFBOX-2318,NPE in new DomXmpParser when no type is found,Andreas Lehmkühler,Jeremy Anderson,Major,Closed,Fixed,9/4/2014 18:24,3/17/2016 19:08,
Bug,,PDFBOX-2319,Date Converter needs to handle miliseconds and other formats,Maruan Sahyoun,Jeremy Anderson,Major,Closed,Fixed,9/4/2014 19:24,3/17/2016 19:08,
Bug,,PDFBOX-2320,IOException: Could not read embedded TTF for font TimesNewRoman,Tilman Hausherr,simon steiner,Major,Closed,Fixed,9/5/2014 8:47,12/13/2014 14:14,
Bug,,PDFBOX-2321,java.lang.ExceptionInInitializerError in PDFRenderer.renderImageWithDPI,Unassigned,Marino,Major,Closed,Incomplete,9/5/2014 17:27,9/16/2014 17:05,
Bug,,PDFBOX-2322,Not Implemented exception when rendering PDF to image,Unassigned,Marino,Major,Closed,Incomplete,9/5/2014 17:30,9/16/2014 17:04,
Bug,,PDFBOX-2323,More flexible image caching (OOM),John Hewson,John Hewson,Major,Closed,Fixed,9/5/2014 18:06,3/17/2016 19:07,
Bug,,PDFBOX-2324,Failure to render DeviceN image,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/5/2014 18:56,3/17/2016 19:07,
