Issue Type,Patch Info,Key,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PDFBOX-3622,DCTDecode image with separation colorspace not rendered correctly,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,12/8/2016 18:17,4/20/2017 16:12,
Bug,,PDFBOX-3623,PDFRenderer: java.lang.UnsupportedOperationException: OTF fonts do not have a glyf table,Unassigned,ccouturi,Major,Closed,Invalid,12/9/2016 15:57,3/25/2017 18:12,
Improvement,,PDFBOX-3624,add a constructor with byte[] to MemoryTTFDataStream,Unassigned,Ralf Hauser,Major,Closed,Won't Fix,12/10/2016 7:44,6/15/2017 15:25,
Bug,,PDFBOX-3625,Use correct file encoding when saving fdf data,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,12/11/2016 11:13,3/25/2017 18:13,
Bug,,PDFBOX-3626,StackOverflowException on a valid PDF,Andreas Lehmkühler,Seva Alekseyev,Major,Closed,Fixed,12/13/2016 16:02,3/25/2017 18:12,
Bug,,PDFBOX-3627,"""/Prev loop at offset 77418"" on a valid document",Andreas Lehmkühler,Seva Alekseyev,Major,Closed,Fixed,12/13/2016 16:55,3/25/2017 18:13,
Bug,,PDFBOX-3628,BadPaddingException on a valid document,Unassigned,Seva Alekseyev,Major,Open,Unresolved,12/13/2016 16:59,6/17/2017 10:16,
Bug,,PDFBOX-3629,"""expected number, actual=COSString"" on a valid document",Unassigned,Seva Alekseyev,Major,Open,Unresolved,12/13/2016 19:13,3/12/2017 18:34,
Bug,,PDFBOX-3630,UnsupportedOperationException on a valid PDF,Unassigned,Seva Alekseyev,Major,Open,Unresolved,12/13/2016 21:13,12/13/2016 22:43,
Bug,,PDFBOX-3631,Signature Interoperability Issue,Unassigned,Marco Monacelli,Minor,Open,Unresolved,12/14/2016 14:29,12/16/2016 10:35,
Bug,,PDFBOX-3632,PDF convert TIFF on Linux server: Font changed and Chebox can't see the checked mark,Unassigned,austinchen,Major,Closed,Not A Problem,12/14/2016 14:33,1/3/2017 2:21,
Bug,,PDFBOX-3633,"getAcroForm is null , when a pdfform values are edited in preview.app in mac",Unassigned,satyaditya m,Major,Closed,Invalid,12/16/2016 23:18,12/17/2016 13:06,
Bug,,PDFBOX-3634,getSuffix() returns null for JBIG2,Tilman Hausherr,Matthew Caruana Galizia,Minor,Closed,Fixed,12/18/2016 17:37,3/25/2017 18:12,
Improvement,,PDFBOX-3635,Remove workaround to avoid SSLHandshakeException,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,12/18/2016 18:18,3/25/2017 18:12,
Bug,,PDFBOX-3636,Wrong value read from date field,Unassigned,Aleksandar Veljovic,Major,Closed,Not A Problem,12/19/2016 13:46,12/19/2016 15:24,
Bug,,PDFBOX-3637,"Fail to convert PDF to tiff,when render a page that numChanels is 3",Unassigned,Lux,Major,Closed,Won't Fix,12/19/2016 17:07,12/27/2016 13:49,
Bug,,PDFBOX-3638,NullPointerException when setting form field value,Tilman Hausherr,Tilman Ginzel,Major,Closed,Fixed,12/20/2016 12:45,3/25/2017 18:12,
Bug,,PDFBOX-3639,FDF does not parse: Missing root object specification in trailer.,Unassigned,Joe Masinter,Minor,Open,Unresolved,12/20/2016 18:33,12/20/2016 18:39,
Bug,,PDFBOX-3640,java.awt.geom.NoninvertibleTransformException: Determinant is -0.0,Tilman Hausherr,Marco Silva,Major,Closed,Fixed,12/27/2016 15:14,3/25/2017 18:13,
Bug,,PDFBOX-3641,ICC_ColorSpace usage is not thread safe,Tilman Hausherr,Mike Kaplinskiy,Major,Closed,Fixed,12/28/2016 22:32,3/25/2017 18:12,
Bug,,PDFBOX-3642,java.lang.ClassCastException is thrown when flattening form with a picture,Maruan Sahyoun,rumburak,Major,Closed,Fixed,12/29/2016 10:05,3/25/2017 18:12,
Bug,,PDFBOX-3643,Improve text extraction for mixed language documents,Unassigned,Maruan Sahyoun,Major,Open,Unresolved,1/3/2017 7:35,3/25/2017 18:12,
Bug,,PDFBOX-3644,PrintURLs example doesn't detect all URLs,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,1/6/2017 21:55,3/25/2017 18:12,
Bug,,PDFBOX-3645,Probably not handling header read on bad PDFs,Unassigned,G. Ralph Kuntz,Minor,Closed,Not A Problem,1/8/2017 16:35,1/17/2017 17:12,
Bug,,PDFBOX-3646,Annotations parsed from XFDF containing ampersand characters are not properly imported,Unassigned,Kai Keggenhoff,Major,Open,Unresolved,1/9/2017 10:46,5/18/2017 12:48,
Bug,,PDFBOX-3647,Shading cut off,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,1/9/2017 22:35,3/25/2017 18:12,
Bug,,PDFBOX-3648,EOFException parsing PDFs with invalid xref offsets,Andreas Lehmkühler,Jesse Long,Minor,Closed,Fixed,1/10/2017 2:47,3/25/2017 18:13,
Improvement,,PDFBOX-3649,Patching for built-in access to CJK fonts from Adobe Reader,Unassigned,Lilith Wong,Major,Open,Unresolved,1/11/2017 2:50,1/16/2017 20:17,
New Feature,,PDFBOX-3650,Merge multiple PDF files along with form fields,Unassigned,Ajit Tawade,Minor,Closed,Incomplete,1/13/2017 10:14,1/24/2017 20:38,
Bug,,PDFBOX-3651,Allow users to filter the image types that are read to ignore unsupported ones,Unassigned,Nicholas DiPiazza,Major,Closed,Not A Problem,1/13/2017 19:11,1/17/2017 17:09,
Improvement,,PDFBOX-3652,PDFMergerUtility: The source outline of merged PDF can be end up inside deep sub-outline if destination outline contain sub-outline,Tilman Hausherr,Christian Hadi,Minor,Closed,Fixed,1/17/2017 8:52,4/19/2017 16:17,
Bug,,PDFBOX-3653,NegativeArraySizeException thrown when converting PDF to Image (in TilingPaint.java),Tilman Hausherr,Emily Coyne,Major,Closed,Fixed,1/18/2017 14:57,3/25/2017 18:13,
Bug,,PDFBOX-3654,Parse error reading embedded Type1 font,Tilman Hausherr,Dennis Noordsij,Major,Closed,Fixed,1/18/2017 15:31,3/25/2017 18:13,
Improvement,,PDFBOX-3655,Throw Better Exception on PDTextField.setValue(),Unassigned,John D Giotta,Trivial,Open,Unresolved,1/18/2017 16:32,1/18/2017 16:32,
Bug,,PDFBOX-3656,Problem when setting COSName.Off on radio button,Maruan Sahyoun,Scott Coldwell,Major,Closed,Fixed,1/18/2017 19:13,3/25/2017 18:13,
Bug,,PDFBOX-3657,Image rendering fails (1 bit per component image),Tilman Hausherr,Ch. Schlatter,Major,Closed,Fixed,1/19/2017 11:48,3/25/2017 18:12,
Bug,,PDFBOX-3658,Java 6 errors,Unassigned,simon steiner,Major,Open,Unresolved,1/20/2017 9:22,1/20/2017 9:22,
Bug,,PDFBOX-3659,Can't create text with PDFType1Font.ZAPF_DINGBATS or PDFType1Font.SYMBOL without installed fonts,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,1/21/2017 7:28,3/25/2017 18:12,
Improvement,,PDFBOX-3660,Handling of invalid annotation border,Tilman Hausherr,Andrea Vacondio,Minor,Closed,Fixed,1/22/2017 10:53,3/25/2017 18:13,
Bug,,PDFBOX-3661,Problem With Malformed xref,Andreas Lehmkühler,Marco Monacelli,Major,Closed,Fixed,1/23/2017 8:51,3/25/2017 18:13,
Bug,,PDFBOX-3662,Regression on this file as a result of PDFBOX-3446 fix,Andreas Lehmkühler,Joel Hirsh,Major,Closed,Fixed,1/25/2017 16:55,3/17/2017 17:44,
Bug,,PDFBOX-3663,NullPointerException when signing a PDF with AcroForm and no fields,Tilman Hausherr,Moritz Orth,Major,Closed,Fixed,1/26/2017 13:58,3/25/2017 18:12,
Bug,,PDFBOX-3664,"Iterate on all acroform fields, not just on root fields for signing",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,1/28/2017 14:18,3/25/2017 18:12,
Bug,,PDFBOX-3665,PDFBox text and images are blurry on HiDPI display,Tilman Hausherr,Alexander,Minor,Closed,Fixed,1/30/2017 7:49,3/25/2017 18:12,
Bug,,PDFBOX-3666,java.io.IOException: java.security.InvalidKeyException: Illegal key size,Unassigned,Gurcan T,Major,Closed,Not A Problem,1/30/2017 10:46,1/31/2017 21:17,
Improvement,,PDFBOX-3667,Handle Widget Annotations as Fields even if there is no AcroForm Fields entry,Unassigned,Maruan Sahyoun,Minor,Open,Unresolved,1/30/2017 11:01,2/12/2017 12:01,
Bug,,PDFBOX-3668,COSParser can't detect length of stream and then PDFRenderer does not render pages at some files,Tilman Hausherr,Vitaliy Parfenov,Major,Closed,Fixed,1/30/2017 11:58,6/8/2017 17:57,
New Feature,,PDFBOX-3669,PDPageContentStream: Add setMiterLimit(),Tilman Hausherr,Emmeran Seehuber,Minor,Closed,Fixed,1/30/2017 12:04,3/25/2017 18:13,
Bug,,PDFBOX-3670,Vector graphics in transparent group not drawn,Unassigned,Ch. Schlatter,Major,Closed,Duplicate,1/31/2017 17:30,2/1/2017 14:52,
Sub-task,,PDFBOX-3671,PDFBOX-3017 Adjust signature field for rotated pages,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,1/31/2017 20:25,3/25/2017 18:12,
Bug,,PDFBOX-3672,Exception on font PDType1Font.ZAPF_DINGBATS,Tilman Hausherr,Said Herzallah,Major,Closed,Fixed,1/31/2017 23:58,3/25/2017 18:12,
Bug,,PDFBOX-3673,Filled form fields appear gray instead of black after flatten,Maruan Sahyoun,Tilman Ginzel,Major,Closed,Fixed,2/1/2017 11:59,3/25/2017 18:13,
Bug,,PDFBOX-3674,Incorrect ordering of fatha -- potentially indicative of larger issue with RTL,Andreas Lehmkühler,Tim Allison,Minor,Open,Unresolved,2/1/2017 14:04,5/9/2017 10:14,
Improvement,,PDFBOX-3675,PreflightParser can only use main mem for scratch,Tilman Hausherr,Viktor Ivanov,Minor,Closed,Fixed,2/2/2017 7:20,3/25/2017 18:12,
Bug,,PDFBOX-3676,Bad glyph rendering of type 1 font,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/4/2017 13:44,3/25/2017 18:12,
Bug,,PDFBOX-3677,NullPointerException in Type1Parser.read,Tilman Hausherr,Manuel Gübeli,Major,Closed,Fixed,2/7/2017 11:20,3/25/2017 18:13,
Bug,,PDFBOX-3678,JBIG2 decoding error in 2.0,Unassigned,Roman,Major,Closed,Not A Problem,2/7/2017 16:02,2/9/2017 17:26,
Bug,,PDFBOX-3679,renderImage IndexOutOfBoundsException,Unassigned,Ben Manes,Major,Closed,Duplicate,2/7/2017 23:11,2/8/2017 5:35,
Bug,,PDFBOX-3680,"Extracted text in wrong order [header, footer, content]",Unassigned,Dominik Bauer,Major,Closed,Not A Problem,2/8/2017 9:32,2/8/2017 11:29,
Bug,,PDFBOX-3681,Text not rendered in mode 7 (3),Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/10/2017 16:36,3/25/2017 18:12,
Bug,,PDFBOX-3682,Wrong value stored for a radio button with an /Opts entry,Maruan Sahyoun,Maruan Sahyoun,Major,Closed,Fixed,2/12/2017 8:44,3/25/2017 18:12,
Bug,,PDFBOX-3683,Unexpected behavior when setting value for radio button with /Opts entry,Maruan Sahyoun,Maruan Sahyoun,Major,Open,Unresolved,2/12/2017 11:08,4/12/2017 14:31,
Bug,,PDFBOX-3684,PDFBox StackOverflowError on malformed files when merging,Tilman Hausherr,Andrii Radistao,Major,Closed,Fixed,2/12/2017 15:47,3/25/2017 18:12,
Bug,,PDFBOX-3685,ClassCastException in SetMatrix() operator processor,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/15/2017 17:35,3/25/2017 18:12,
Bug,,PDFBOX-3686,IllegalArgumentException: Color parameter outside of expected range: Red Green Blue,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/15/2017 17:52,3/25/2017 18:12,
Bug,,PDFBOX-3687,PDFBox doesn't respect different setting of /DA at PDAnnotationWidget level to /DA at PDField level,Maruan Sahyoun,Scott Coldwell,Major,Closed,Fixed,2/15/2017 22:19,6/12/2017 15:31,
Improvement,,PDFBOX-3688,Cache TilingPaint generation,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,2/16/2017 17:32,3/25/2017 18:12,
Bug,,PDFBOX-3689,PDFBox Hanging when Rendering PDF,Unassigned,Ryan Kimber,Major,Closed,Not A Problem,2/17/2017 23:23,2/18/2017 19:38,
Bug,,PDFBOX-3690,Character positions shifted,Unassigned,Roman,Major,Open,Unresolved,2/18/2017 5:23,2/18/2017 10:39,
Bug,,PDFBOX-3691,ClassCastException in SetStrokingColorSpace.process,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/18/2017 10:43,3/25/2017 18:13,
Bug,,PDFBOX-3692,ArrayIndexOutOfBoundsException in SetTextRenderingMode.process,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/18/2017 11:02,3/25/2017 18:12,
Bug,,PDFBOX-3693,IllegalArgumentException in Type2CharString.java,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/18/2017 12:38,3/25/2017 18:12,
Bug,,PDFBOX-3694,java.io.IOException: Image stream is empty for inline image (2),Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/18/2017 16:22,3/25/2017 18:13,
Bug,,PDFBOX-3695,ClassCastException in SetRenderingIntent.process,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/19/2017 9:22,3/25/2017 18:12,
Improvement,,PDFBOX-3696,Undeprecate CCITTFactory.createFromRandomAccess(),Tilman Hausherr,Thad Humphries,Minor,Closed,Fixed,2/19/2017 10:35,3/25/2017 18:12,
Improvement,,PDFBOX-3697,RFC: Integration of Graphics2D->PDFBox bridge,Unassigned,Emmeran Seehuber,Minor,Open,Unresolved,2/19/2017 20:15,2/20/2017 20:30,
Bug,,PDFBOX-3698,Static Initialization Deadlock between COSNumber/COSInteger,Tilman Hausherr,Sean Story,Major,Closed,Fixed,2/20/2017 16:31,3/25/2017 18:13,
Bug,,PDFBOX-3699,Regression on signature with certification flag.,Unassigned,Marco Monacelli,Blocker,Open,Unresolved,2/21/2017 17:02,3/8/2017 19:42,
Bug,,PDFBOX-3700,OutOfMemoryException converting PDF to TIFF Images,Unassigned,Viraf Bankwalla,Major,Closed,Fixed,2/23/2017 20:29,5/2/2017 17:52,
Bug,,PDFBOX-3701,NullPointerException at PDPageContentStream.getName when setting Text Value,Unassigned,Dave Carswell,Major,Closed,Duplicate,2/23/2017 21:33,2/28/2017 19:24,
Bug,,PDFBOX-3702,ArrayIndexOutOfBoundsException in CCITTFaxDecoderStream.decode2D,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/27/2017 14:49,3/25/2017 18:13,
Bug,,PDFBOX-3703,ArrayIndexOutOfBoundsException in PDDeviceRGB.toRGB(),Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/27/2017 14:57,3/25/2017 18:13,
Task,,PDFBOX-3704,Update CCITTFaxDecoderStream.java from twelvemonkeys,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,2/27/2017 15:06,3/25/2017 18:13,
Bug,,PDFBOX-3705,PDFBox PDF Print Operation eliminates (prints blank) MS Word Table tiling pattern,Tilman Hausherr,GirishPatil,Major,Closed,Fixed,3/2/2017 1:47,3/25/2017 18:12,
Improvement,,PDFBOX-3706,Article separation with PDFTextStripper,Maruan Sahyoun,Daniel Ritter,Major,Closed,Not A Problem,3/2/2017 9:17,3/5/2017 21:16,
Wish,,PDFBOX-3707,Security Printing Mechanism in Apache PdfBox,Unassigned,GirishPatil,Minor,Closed,Won't Fix,3/2/2017 23:54,3/3/2017 21:13,
Bug,,PDFBOX-3708,hasGlyph() contradicts encode(),Unassigned,Tilman Hausherr,Major,Closed,Fixed,3/3/2017 21:01,3/25/2017 18:13,
Task,,PDFBOX-3709,delete deprecated API,Unassigned,Tilman Hausherr,Major,Open,Unresolved,3/5/2017 18:51,3/7/2017 14:25,
Bug,,PDFBOX-3710,Text Stripper in 2.0 lost some texts - regression,Unassigned,Roman,Major,Open,Unresolved,3/6/2017 7:36,3/6/2017 17:45,
Bug,,PDFBOX-3711,OutOfMemory error when using PDFBox 2.0.2,Unassigned,smita das,Major,Closed,Incomplete,3/8/2017 17:57,3/10/2017 18:39,
Bug,,PDFBOX-3712,PDFBox goes into an infinite loop with this PDF,Unassigned,Dirk Groeneveld,Major,Open,Unresolved,3/8/2017 22:38,5/21/2017 21:21,
Bug,,PDFBOX-3713,Saving pdf file in Android takes too much time,Unassigned,Varshal,Major,Closed,Invalid,3/9/2017 9:42,3/9/2017 17:28,
Bug,,PDFBOX-3714,PDF with blanks at the beginning can't be parsed,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,3/9/2017 17:32,3/25/2017 18:13,
Bug,,PDFBOX-3715,Text Stripper regression in 2.0,Unassigned,Roman,Major,Closed,Not A Problem,3/10/2017 4:12,3/15/2017 6:23,
Improvement,,PDFBOX-3716,Read images from byte array,Tilman Hausherr,Alex Yolkin,Major,Closed,Fixed,3/15/2017 11:37,5/15/2017 20:28,
Bug,,PDFBOX-3717,java.io.IOException: Missing root object specification in trailer,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,3/15/2017 18:13,5/15/2017 20:28,
Bug,,PDFBOX-3718,Incorrect Appearance on setting a field value and flattening a form,Unassigned,Hendrik Degener,Major,Closed,Duplicate,3/16/2017 9:32,3/16/2017 11:04,
Bug,,PDFBOX-3719,pdfbox parses spaces as tabs,Unassigned,Ahmed Eltayeb,Major,Closed,Not A Problem,3/16/2017 13:57,3/16/2017 20:54,
Bug,,PDFBOX-3720,"We are using PDFBox to transfer a PDF file from Desktop to the Printer. For PCL based printer it works fine with all MS-Word tables, diagrams…etc. For PS based printers, if has shown blank pages, stops printing sometime…etc.",Unassigned,Mangesh Honwad,Blocker,Closed,Incomplete,3/16/2017 23:39,3/22/2017 16:46,
Bug,,PDFBOX-3721,PDFMergerUtility is throwing java.lang.OutOfMemoryError: Java heap space exception while trying to merge documents,Unassigned,anil kumar,Critical,Closed,Incomplete,3/17/2017 6:51,5/2/2017 20:22,
Improvement,,PDFBOX-3722,make font cache error message less scary,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,3/17/2017 16:47,5/15/2017 20:28,
Bug,,PDFBOX-3723,FDFField.getValue() doesn't return the values in line with the Javadoc.,Maruan Sahyoun,Maruan Sahyoun,Major,Closed,Fixed,3/18/2017 18:56,5/15/2017 20:28,
Bug,,PDFBOX-3724,Wrong size in rendering of some artifacts,Tilman Hausherr,Daniel Persson,Minor,Closed,Fixed,3/20/2017 6:17,5/15/2017 20:28,
Bug,,PDFBOX-3725,Problem with Type1 font parser,Unassigned,Wolfgang Hamann,Minor,Open,Unresolved,3/20/2017 18:04,5/3/2017 20:05,
Bug,,PDFBOX-3726,NPE when setting the field value in an AcroForm and the NormalAppearance entry exists but is COSNull,Maruan Sahyoun,Maruan Sahyoun,Major,Closed,Fixed,3/20/2017 21:54,5/15/2017 20:28,
Bug,,PDFBOX-3727,"""premature EOF, image will be incomplete""",Tilman Hausherr,Ravi,Major,Closed,Fixed,3/21/2017 3:21,5/15/2017 20:28,
Bug,,PDFBOX-3728,org.apache.pdfbox.cos.COSDictionary cannot be cast to org.apache.pdfbox.cos.COSStream,Tilman Hausherr,Peter Pinnau,Major,Closed,Fixed,3/21/2017 14:21,5/15/2017 20:28,
Bug,,PDFBOX-3729,Spooling configurations of printer affects large PDF [Contains MS word tiling pattern] printing,Unassigned,GirishPatil,Major,Open,Unresolved,3/21/2017 22:49,5/3/2017 19:06,
Improvement,,PDFBOX-3730,Encapsulate outputStream into BufferedOutputStream in PDDocument.save(),Tilman Hausherr,Peter Pinnau,Minor,Closed,Fixed,3/22/2017 16:05,5/15/2017 20:28,
Bug,,PDFBOX-3731,"IOException: Found Token[kind=NAME, text=bind] but expected ND at offset 91",Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,3/22/2017 18:33,5/15/2017 20:28,
Bug,,PDFBOX-3732,IllegalArgumentException when refreshing an appearance and no font resources are defined,Maruan Sahyoun,simon steiner,Major,Closed,Fixed,3/23/2017 11:26,5/15/2017 20:28,
Bug,,PDFBOX-3733,image added to pdf by tool AddImageToPDF is turn-overed,Tilman Hausherr,Yachun Miao,Major,Closed,Fixed,3/24/2017 9:43,5/15/2017 20:28,
Bug,,PDFBOX-3734,out of memory issue when convert scaned pdf to image,Unassigned,Yachun Miao,Major,Closed,Not A Problem,3/25/2017 11:56,3/25/2017 12:04,
Improvement,,PDFBOX-3735,Update to Bouncy Castle 1.56,Andreas Lehmkühler,Andreas Lehmkühler,Major,Resolved,Fixed,3/25/2017 18:19,3/25/2017 18:37,
Task,,PDFBOX-3736,Switch the current 3.0.0 trunk to java 7,Andreas Lehmkühler,Andreas Lehmkühler,Major,Resolved,Fixed,3/27/2017 20:58,4/24/2017 16:31,
Improvement,,PDFBOX-3737,Add a method to process page directly,Unassigned,Dewang Sun,Minor,Closed,Won't Fix,3/28/2017 4:24,4/4/2017 19:28,
Bug,,PDFBOX-3738,Signature not visible on Acrobat,Tilman Hausherr,Marco Monacelli,Blocker,Closed,Fixed,3/28/2017 7:38,5/15/2017 20:28,
Bug,,PDFBOX-3739,ImageWriterIterator.next() and ImageReaderIterator.next() can return null,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,3/31/2017 16:27,5/15/2017 20:28,
Bug,,PDFBOX-3740,Standard 14 and Encoding,Tilman Hausherr,Wolfgang Hamann,Major,Closed,Fixed,4/1/2017 12:34,5/15/2017 20:28,
Bug,,PDFBOX-3741,usage of default colorspace not checked by preflight,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/1/2017 17:25,5/15/2017 20:28,
Bug,,PDFBOX-3742,Unknown dir object c='>' cInt=62 peek='>' peekInt=62,Tilman Hausherr,Igor Santos,Major,Closed,Fixed,4/2/2017 2:50,5/15/2017 20:28,
Bug,,PDFBOX-3743,Running GC between signing and saving document closes stream,Tilman Hausherr,Dmitri Ess,Major,Closed,Fixed,4/3/2017 7:37,5/15/2017 20:28,
Bug,,PDFBOX-3744,Can't see images on PDF when using ByteArrayOutputStream,Unassigned,Julien Keruzec,Major,Closed,Not A Problem,4/5/2017 9:57,4/5/2017 16:31,
Bug,,PDFBOX-3745,Wrong character width,Tilman Hausherr,Ch. Schlatter,Major,Closed,Fixed,4/5/2017 15:29,5/15/2017 20:28,
Improvement,,PDFBOX-3746,Improve font encoding for interactive form fields with capable embedded font,Maruan Sahyoun,Maruan Sahyoun,Major,Open,Unresolved,4/6/2017 5:49,4/6/2017 5:50,
Bug,,PDFBOX-3747,CmapSubtable#getCharCodes provides values in random order,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,4/6/2017 12:16,5/15/2017 20:28,
Bug,,PDFBOX-3748,java.lang.UnsupportedOperationException: Kerning table version 0 format 2 not yet supported.,Tilman Hausherr,Thomas Penne,Major,Closed,Fixed,4/7/2017 15:38,5/15/2017 20:28,
Bug,,PDFBOX-3749,"void writeString(String text, List<TextPosition> textPositions) is not called per line",Unassigned,Harun Re?it Zafer,Minor,Closed,Not A Problem,4/7/2017 18:10,4/19/2017 19:00,
Bug,,PDFBOX-3750,java.util.zip.DataFormatException when parsing a PDF,Tilman Hausherr,Moritz Becker,Major,Closed,Fixed,4/10/2017 18:47,5/15/2017 20:28,
Bug,,PDFBOX-3751,Flattening a pdf with refreshAppearances set to true causes a NullPointerException,Maruan Sahyoun,Travis Schneeberger,Major,Closed,Fixed,4/12/2017 13:11,6/8/2017 16:08,
Bug,,PDFBOX-3752,PDVariableText text color changes to be the same as the background color after flattening,Maruan Sahyoun,Travis Schneeberger,Major,Closed,Fixed,4/12/2017 13:31,6/8/2017 16:25,
Bug,,PDFBOX-3753,setting a RadioButton with export values does not update the appearance,Maruan Sahyoun,Travis Schneeberger,Major,Closed,Fixed,4/12/2017 14:03,6/8/2017 16:25,
Bug,,PDFBOX-3754,Skip << >> in type1 font parser,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/12/2017 17:07,5/15/2017 20:28,
Bug,,PDFBOX-3755,ClassCastException in PDColor constructor: org.apache.pdfbox.cos.COSNull cannot be cast to org.apache.pdfbox.cos.COSNumber,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/13/2017 4:08,5/15/2017 20:28,
Bug,,PDFBOX-3756,javax.crypto.BadPaddingException: Given final block not properly padded,Unassigned,Esteban Nicolas Ruiz,Major,Open,Unresolved,4/13/2017 13:38,5/6/2017 10:57,
Bug,,PDFBOX-3757,TTFSubsetter scrambles PostScript names and unicode codepoints when subset contains diaeresis,Tilman Hausherr,Tobias Fischer,Major,Closed,Fixed,4/18/2017 10:33,5/15/2017 20:28,
Wish,,PDFBOX-3758,Add support for OTF/PostScript subsetting,Unassigned,Tobias Fischer,Major,Open,Unresolved,4/18/2017 11:31,4/19/2017 18:59,
Bug,,PDFBOX-3759,TTFSubsetter scrambles OpenType ligature and kerning tables (and probably others as well),Unassigned,Tobias Fischer,Critical,Open,Unresolved,4/18/2017 12:04,4/19/2017 19:10,
Improvement,,PDFBOX-3760,PDFStreamEngine swallows errors and should throw exceptions when pdf cannot be read,Unassigned,Steven McDermott,Minor,Closed,Won't Fix,4/18/2017 20:00,4/19/2017 18:02,
Bug,,PDFBOX-3761,"Exception in thread ""main"" java.lang.NullPointerException",Tilman Hausherr,Durgesh Agrawal,Major,Closed,Fixed,4/18/2017 20:45,5/15/2017 20:28,
Bug,,PDFBOX-3762,Thread crash on pdfRenderer.renderImageWithDPI,Unassigned,Darren Thompson,Major,Closed,Not A Problem,4/18/2017 23:21,4/19/2017 16:17,
Improvement,,PDFBOX-3763,Optimize SampledImageReader.getStencilImage(),Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/19/2017 16:42,5/15/2017 20:28,
Improvement,,PDFBOX-3764,100 times performance hit on creating images,Unassigned,Daniel Persson,Major,Closed,Invalid,4/24/2017 10:01,4/24/2017 16:17,
Bug,,PDFBOX-3765,"PDPAgeContentStream moved, not mentioned in migration guide",Maruan Sahyoun,Bernd Eckenfels,Minor,Open,Unresolved,4/25/2017 19:29,6/15/2017 15:26,
Bug,,PDFBOX-3766,Java 9 warnings,Unassigned,simon steiner,Major,Open,Unresolved,4/26/2017 10:30,4/27/2017 16:14,
Improvement,,PDFBOX-3767,Signature content : byterange vs dictionnary,Unassigned,Pierrick Vandenbroucke,Major,Open,Unresolved,4/26/2017 12:49,4/26/2017 20:52,
Improvement,,PDFBOX-3768,Optimize SampledImageReader.from1Bit(),Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/26/2017 15:45,5/15/2017 20:28,
Bug,,PDFBOX-3769,Cannot read JBIG2 image when JBIG2-Image-Decoder is in path,Unassigned,Esteban Nicolas Ruiz,Major,Closed,Fixed,4/27/2017 3:30,5/15/2017 20:28,
Improvement,,PDFBOX-3770,provide set of page indexes that have page label ranges,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/28/2017 19:16,5/15/2017 20:28,
Bug,,PDFBOX-3771,Signing example does not work if inFile = outFile,Unassigned,Manu Schiller,Minor,Closed,Not A Problem,5/1/2017 15:30,5/1/2017 16:17,
Improvement,,PDFBOX-3772,Add COSBoolean(false) as option in PDDocumentCatalog's getOpenAction,Unassigned,Tim Allison,Trivial,Closed,Fixed,5/1/2017 16:52,5/15/2017 20:28,
Improvement,,PDFBOX-3773,"PDAction on document open: can't convert to Destination COSArray{[COSObject{12, 0}]}",Unassigned,Tim Allison,Trivial,Resolved,Won't Fix,5/1/2017 17:33,5/1/2017 18:46,
Bug,,PDFBOX-3774,Incorrectly extracted text (broken words),Unassigned,Nino Skopac,Major,Open,Unresolved,5/2/2017 11:29,5/2/2017 17:32,
